time,p_x,p_des_x,p_y,p_des_y,p_z,p_des_z,q_1,q_des_1,tau_1,q_2,q_des_2,tau_2,q_3,q_des_3,tau_3,q_4,q_des_4,tau_4,q_5,q_des_5,tau_5,q_6,q_des_6,tau_6
22.679999999999605,0.28010042738003893,0.28,-0.0004913704558307592,0.0,0.3000659661751255,0.3,0.00020325244986452162,-0.3892325962020671,-10.0,0.22823524475097656,-0.3892325962093402,-10.0,1.116617202758789,-0.12290557740234705,-10.0,-0.011888351291418076,-1.3939612406520279,-10.0,0.8356200456619263,-2.06966151335917,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.699999999999605,0.28010042738003893,0.28,-0.0004913704558307592,0.0,0.3000659661751255,0.3,0.00020325244986452162,-0.38923259679822625,-10.0,0.22823524475097656,-0.38923259681576766,-10.0,1.116617202758789,-0.12290557795248165,-10.0,-0.011888351291418076,-1.3939612471949698,-10.0,0.8356200456619263,-2.069661509151125,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.719999999999605,0.28010042738003893,0.28,-0.0004913704558307592,0.0,0.3000659661751255,0.3,0.00020325244986452162,-0.38923259734340854,-10.0,0.22823524475097656,-0.38923259736569593,-10.0,1.116617202758789,-0.12290557845348735,-10.0,-0.011888351291418076,-1.393961253153139,-10.0,0.8356200456619263,-2.0696615053192278,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.739999999999604,0.28010042738003893,0.28,-0.0004913704558307592,0.0,0.3000659661751255,0.3,0.00020325244986452162,-0.3892325978449433,-10.0,0.22823524475097656,-0.3892325978612899,-10.0,1.116617202758789,-0.12290557890973249,-10.0,-0.011888351291418076,-1.3939612585778742,-10.0,0.8356200456619263,-2.069661501830041,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.759999999999604,0.28008735841696397,0.28,-0.0004092031480792065,0.0,0.3000572774826563,0.3,0.0004966263077221811,-0.38923259829658063,-10.0,0.2281988114118576,-0.389232598317709,-10.0,1.1165367364883423,-0.1229055793252212,-10.0,-0.011888351291418076,-1.3939612635184127,-10.0,0.8356200456619263,-2.069661498652745,-10.0,-0.2040194422006607,0.0,5.559844458475709
22.779999999999603,0.28008735841696397,0.28,-0.0004092031480792065,0.0,0.3000572774826563,0.3,0.0004966263077221811,-0.3892325987080427,-10.0,0.2281988114118576,-0.38923259873381666,-10.0,1.1165367364883423,-0.12290557970397574,-10.0,-0.011888351291418076,-1.393961268020589,-10.0,0.8356200456619263,-2.0696614957567934,-10.0,-0.2040194422006607,0.0,5.559844458475709
22.799999999999603,0.28008735841696397,0.28,-0.0004092031480792065,0.0,0.3000572774826563,0.3,0.0004966263077221811,-0.38923259908777696,-10.0,0.2281988114118576,-0.3892325991074042,-10.0,1.1165367364883423,-0.1229055800487541,-10.0,-0.011888351291418076,-1.3939612721188983,-10.0,0.8356200456619263,-2.069661493120824,-10.0,-0.2040194422006607,0.0,5.559844458475709
22.819999999999602,0.28008735841696397,0.28,-0.0004092031480792065,0.0,0.3000572774826563,0.3,0.0004966263077221811,-0.38923259942835114,-10.0,0.2281988114118576,-0.3892325994526111,-10.0,1.1165367364883423,-0.12290558036265223,-10.0,-0.011888351291418076,-1.3939612758495044,-10.0,0.8356200456619263,-2.0696614907211734,-10.0,-0.2040194422006607,0.0,5.559844458475709
22.839999999999602,0.28008735841696397,0.28,-0.0004092031480792065,0.0,0.3000572774826563,0.3,0.0004966263077221811,-0.3892325997442466,-10.0,0.2281988114118576,-0.38923259976245594,-10.0,1.1165367364883423,-0.12290558064913834,-10.0,-0.011888351291418076,-1.393961279253134,-10.0,0.8356200456619263,-2.0696614885314393,-10.0,-0.2040194422006607,0.0,5.559844458475709
22.8599999999996,0.280074094688653,0.28,-0.0003528213723161901,0.0,0.30005267835315835,0.3,0.0006979612517170608,-0.389232600032052,-10.0,0.228150874376297,-0.3892326000444429,-10.0,1.1164599657058716,-0.12290558090998832,-10.0,-0.011888351291418076,-1.393961282352908,-10.0,0.8356200456619263,-2.0696614865377136,-10.0,-0.20382769405841827,0.0,5.576553881168361
22.8799999999996,0.280074094688653,0.28,-0.0003528213723161901,0.0,0.30005267835315835,0.3,0.0006979612517170608,-0.38923260028870094,-10.0,0.228150874376297,-0.3892326003060429,-10.0,1.1164599657058716,-0.12290558114723824,-10.0,-0.011888351291418076,-1.3939612851723915,-10.0,0.8356200456619263,-2.069661484724399,-10.0,-0.20382769405841827,0.0,5.576553881168361
22.8999999999996,0.280074094688653,0.28,-0.0003528213723161901,0.0,0.30005267835315835,0.3,0.0006979612517170608,-0.3892326005248207,-10.0,0.228150874376297,-0.38923260054159176,-10.0,1.1164599657058716,-0.12290558136317956,-10.0,-0.011888351291418076,-1.3939612877386904,-10.0,0.8356200456619263,-2.0696614830740456,-10.0,-0.20382769405841827,0.0,5.576553881168361
22.9199999999996,0.280074094688653,0.28,-0.0003528213723161901,0.0,0.30005267835315835,0.3,0.0006979612517170608,-0.3892326007424099,-10.0,0.228150874376297,-0.3892326007533477,-10.0,1.1164599657058716,-0.12290558155978079,-10.0,-0.011888351291418076,-1.3939612900743015,-10.0,0.8356200456619263,-2.0696614815716656,-10.0,-0.20382769405841827,0.0,5.576553881168361
